"bathy" "bathyrms" "slope" "aspect" "longitude" "latitude"
"3001" NA NA NA NA 244.25 39.25
"3002" NA NA NA NA 244 39.25
"3003" NA NA NA NA 243.75 39.25
"3004" NA NA NA NA 243.5 39.25
"3005" NA NA NA NA 243.25 39.25
"3006" NA NA NA NA 243 39.25
"3007" NA NA NA NA 242.75 39.25
"3008" NA NA NA NA 242.5 39.25
"3009" NA NA NA NA 242.25 39.25
"3010" NA NA NA NA 242 39.25
"3011" NA NA NA NA 241.75 39.25
"3012" NA NA NA NA 241.5 39.25
"3013" NA NA NA NA 241.25 39.25
"3014" NA NA NA NA 241 39.25
"3015" NA NA NA NA 240.75 39.25
"3016" NA NA NA NA 240.5 39.25
"3017" NA NA NA NA 240.25 39.25
"3018" NA NA NA NA 240 39.25
"3019" NA NA NA NA 239.75 39.25
"3020" NA NA NA NA 239.5 39.25
"3021" NA NA NA NA 239.25 39.25
"3022" NA NA NA NA 239 39.25
"3023" NA NA NA NA 238.75 39.25
"3024" NA NA NA NA 238.5 39.25
"3025" NA NA NA NA 238.25 39.25
"3026" NA NA NA NA 238 39.25
"3027" NA NA NA NA 237.75 39.25
"3028" NA NA NA NA 237.5 39.25
"3029" NA NA NA NA 237.25 39.25
"3030" NA NA NA NA 237 39.25
"3031" NA NA NA NA 236.75 39.25
"3032" NA NA NA NA 236.5 39.25
"3033" NA NA NA NA 236.25 39.25
"3034" -503 235.639816284 35.8745613098 267.904571533 236 39.25
"3035" -1385.375 408.032562256 54.1983833313 263.823181152 235.75 39.25
"3036" -2872 499.071105957 47.5929641724 230.94229126 235.5 39.25
"3037" -3054.5 130.477905273 22.5079994202 188.446685791 235.25 39.25
"3038" -3095 112.570617676 21.9500389099 201.801132202 235 39.25
"3039" -3268 118.719604492 25.7332992554 238.846420288 234.75 39.25
"3040" -3561 115.275253296 21.8580360413 254.002532959 234.5 39.25
"3041" -3751.5 89.188041687 15.8327293396 256.682861328 234.25 39.25
"3042" -3942 68.4787216187 11.2656011581 248.985534668 234 39.25
"3043" -4079.5 58.3363227844 9.98299026489 231.365722656 233.75 39.25
"3044" -4169.75 24.6068248749 7.61959934235 229.327697754 233.5 39.25
"3045" -4241.875 38.2677001953 7.6318860054 234.632110596 233.25 39.25
"3046" -4323 21.2059135437 6.97931671143 223.806121826 233 39.25
"3047" -4340.875 28.292345047 8.73182868958 182.880432129 232.75 39.25
"3048" -4295.5 42.8615608215 11.6097288132 143.902557373 232.5 39.25
"3049" -4256 28.9441242218 9.21154689789 161.668884277 232.25 39.25
"3050" -4241.5 56.794593811 8.4814491272 163.941207886 232 39.25
"3051" -4229.75 34.7105331421 5.72834444046 180 231.75 39.25
"3052" -4237 32.5645599365 6.81357002258 187.646759033 231.5 39.25
"3053" -4286 41.412021637 8.55180072784 215.542694092 231.25 39.25
"3054" -4344 43.3895950317 8.95079612732 218.317581177 231 39.25
"3055" -4410.125 42.6619911194 9.02956199646 215.078979492 230.75 39.25
"3056" -4467.75 107.600059509 10.5140619278 195.203277588 230.5 39.25
"3057" -4496 36.6782951355 10.1064529419 191.816650391 230.25 39.25
"3058" -4491 38.8587760925 10.9020595551 175.050140381 230 39.25
"3059" -4460.75 56.305229187 12.6156578064 171.610458374 229.75 39.25
"3060" -4442.5 37.1345977783 11.1790924072 189.101608276 229.5 39.25
"3061" -4466.75 46.8852005005 11.983625412 194.619567871 229.25 39.25
"3062" -4494 177.693908691 20.6488952637 180.69493103 229 39.25
"3063" -4534.75 225.650772095 23.2096252441 185.065734863 228.75 39.25
"3064" -4548 306.304351807 18.9738769531 186.236022949 228.5 39.25
"3065" -4537.25 157.045013428 14.6383638382 197.603668213 228.25 39.25
"3066" -4586 65.7330627441 12.7632961273 215.7134552 228 39.25
"3067" -4621 73.4242172241 18.4727859497 196.093597412 227.75 39.25
"3068" -4701.375 73.2656173706 19.2813472748 199.197982788 227.5 39.25
"3069" -4692 60.4954910278 15.2578382492 145.064697266 227.25 39.25
"3070" -4683 76.868309021 13.3308801651 189.198394775 227 39.25
"3071" -4718.5 43.2747077942 11.6699352264 198.482971191 226.75 39.25
"3072" -4744 47.095703125 15.0530691147 183.815582275 226.5 39.25
"3073" -4808.75 52.4501266479 13.6494503021 214.237182617 226.25 39.25
"3074" -4814.75 75.9068374634 18.3917770386 122.96144104 226 39.25
"3075" -4718.5 110.750617981 31.8621177673 206.555877686 225.75 39.25
"3076" -4814.25 70.9656982422 22.4618301392 205.846923828 225.5 39.25
"3077" -4822.75 55.6960945129 20.0187149048 182.530761719 225.25 39.25
"3078" -4830.25 114.634918213 22.5636310577 225.466217041 225 39.25
"3079" NA NA NA NA 245 39.5
"3080" NA NA NA NA 244.75 39.5
"3081" NA NA NA NA 244.5 39.5
"3082" NA NA NA NA 244.25 39.5
"3083" NA NA NA NA 244 39.5
"3084" NA NA NA NA 243.75 39.5
"3085" NA NA NA NA 243.5 39.5
"3086" NA NA NA NA 243.25 39.5
"3087" NA NA NA NA 243 39.5
"3088" NA NA NA NA 242.75 39.5
"3089" NA NA NA NA 242.5 39.5
"3090" NA NA NA NA 242.25 39.5
"3091" NA NA NA NA 242 39.5
"3092" NA NA NA NA 241.75 39.5
"3093" NA NA NA NA 241.5 39.5
"3094" NA NA NA NA 241.25 39.5
"3095" NA NA NA NA 241 39.5
"3096" NA NA NA NA 240.75 39.5
"3097" NA NA NA NA 240.5 39.5
"3098" NA NA NA NA 240.25 39.5
"3099" NA NA NA NA 240 39.5
"3100" NA NA NA NA 239.75 39.5
"3101" NA NA NA NA 239.5 39.5
"3102" NA NA NA NA 239.25 39.5
"3103" NA NA NA NA 239 39.5
"3104" NA NA NA NA 238.75 39.5
"3105" NA NA NA NA 238.5 39.5
"3106" NA NA NA NA 238.25 39.5
"3107" NA NA NA NA 238 39.5
"3108" NA NA NA NA 237.75 39.5
"3109" NA NA NA NA 237.5 39.5
"3110" NA NA NA NA 237.25 39.5
"3111" NA NA NA NA 237 39.5
"3112" NA NA NA NA 236.75 39.5
"3113" NA NA NA NA 236.5 39.5
"3114" NA NA NA NA 236.25 39.5
"3115" -473.5 287.817443848 36.0704612732 267.540283203 236 39.5
"3116" -1353.5 297.912872314 47.8852653503 272.10534668 235.75 39.5
"3117" -2044.25 360.666381836 57.5159454346 247.105026245 235.5 39.5
"3118" -2698.75 213.16809082 41.6151847839 205.742034912 235.25 39.5
"3119" -2941 139.321258545 30.3512039185 222.635482788 235 39.5
"3120" -3276.25 131.309753418 25.2644691467 258.604858398 234.75 39.5
"3121" -3568.125 62.974937439 17.5545749664 246.799591064 234.5 39.5
"3122" -3737 62.9652862549 12.2201147079 234.933761597 234.25 39.5
"3123" -3878.25 51.3764648438 10.9766874313 239.359970093 234 39.5
"3124" -4070.375 53.501247406 9.22095775604 243.518203735 233.75 39.5
"3125" -4153.5 32.6828536987 7.16267061234 244.627441406 233.5 39.5
"3126" -4236.5 26.9363193512 8.17314338684 245.167556763 233.25 39.5
"3127" -4309 24.4441070557 8.16022109985 220.338531494 233 39.5
"3128" -4316.125 32.0321884155 8.79475975037 155.547134399 232.75 39.5
"3129" -4284 26.0815792084 9.13534641266 152.621231079 232.5 39.5
"3130" -4273.5 29.1502571106 9.41019630432 162.038024902 232.25 39.5
"3131" -4254 57.781993866 9.85799217224 171.734512329 232 39.5
"3132" -4228.5 50.1036872864 8.1279964447 219.508880615 231.75 39.5
"3133" -4243.25 66.8988800049 8.12648582458 203.333312988 231.5 39.5
"3134" -4307.125 69.0107727051 9.42297935486 240.400848389 231.25 39.5
"3135" -4348.375 40.8086357117 9.40960693359 208.317565918 231 39.5
"3136" -4395.375 40.7228927612 9.60830974579 226.429321289 230.75 39.5
"3137" -4467.75 57.0642318726 9.4921207428 240.303985596 230.5 39.5
"3138" -4513.75 44.5557136536 7.97278165817 209.048095703 230.25 39.5
"3139" -4522.5 37.1786117554 8.01667499542 217.416793823 230 39.5
"3140" -4528.375 45.6659851074 8.34437847137 236.864837646 229.75 39.5
"3141" -4533 46.3972625732 7.99430036545 149.47718811 229.5 39.5
"3142" -4522.5 60.0499420166 10.5210924149 172.886352539 229.25 39.5
"3143" -4536 31.1236534119 9.18718624115 181.140411377 229 39.5
"3144" -4544 34.582862854 9.15436649323 181.215301514 228.75 39.5
"3145" -4545 41.2282600403 10.8178596497 156.286392212 228.5 39.5
"3146" -4552.375 37.4041786194 10.1488780975 217.840820312 228.25 39.5
"3147" -4591.875 40.29637146 9.86661529541 219.189666748 228 39.5
"3148" -4611.125 76.7151031494 13.3740825653 179.632324219 227.75 39.5
"3149" -4564.5 162.734176636 16.6494102478 175.525177002 227.5 39.5
"3150" -4571.5 128.537628174 18.5068798065 173.985473633 227.25 39.5
"3151" -4645.75 186.18737793 14.4569244385 198.037750244 227 39.5
"3152" -4704.75 36.9273681641 8.56422233582 203.783859253 226.75 39.5
"3153" -4717.5 67.9778671265 13.2716083527 203.275787354 226.5 39.5
"3154" -4805.5 78.6726150513 18.8975849152 205.489700317 226.25 39.5
"3155" -4834.5 111.168228149 23.5620384216 167.622436523 226 39.5
"3156" -4845.5 209.355773926 31.4369850159 184.431518555 225.75 39.5
"3157" -4906 72.5704269409 23.1609249115 179.097717285 225.5 39.5
"3158" -4905 138.0859375 28.6534748077 176.534744263 225.25 39.5
"3159" -4897.75 239.589157104 36.7729225159 162.219482422 225 39.5
"3160" NA NA NA NA 245 39.75
"3161" NA NA NA NA 244.75 39.75
"3162" NA NA NA NA 244.5 39.75
"3163" NA NA NA NA 244.25 39.75
"3164" NA NA NA NA 244 39.75
"3165" NA NA NA NA 243.75 39.75
"3166" NA NA NA NA 243.5 39.75
"3167" NA NA NA NA 243.25 39.75
"3168" NA NA NA NA 243 39.75
"3169" NA NA NA NA 242.75 39.75
"3170" NA NA NA NA 242.5 39.75
"3171" NA NA NA NA 242.25 39.75
"3172" NA NA NA NA 242 39.75
"3173" NA NA NA NA 241.75 39.75
"3174" NA NA NA NA 241.5 39.75
"3175" NA NA NA NA 241.25 39.75
"3176" NA NA NA NA 241 39.75
"3177" NA NA NA NA 240.75 39.75
"3178" NA NA NA NA 240.5 39.75
"3179" NA NA NA NA 240.25 39.75
"3180" NA NA NA NA 240 39.75
"3181" NA NA NA NA 239.75 39.75
"3182" NA NA NA NA 239.5 39.75
"3183" NA NA NA NA 239.25 39.75
"3184" NA NA NA NA 239 39.75
"3185" NA NA NA NA 238.75 39.75
"3186" NA NA NA NA 238.5 39.75
"3187" NA NA NA NA 238.25 39.75
"3188" NA NA NA NA 238 39.75
"3189" NA NA NA NA 237.75 39.75
"3190" NA NA NA NA 237.5 39.75
"3191" NA NA NA NA 237.25 39.75
"3192" NA NA NA NA 237 39.75
"3193" NA NA NA NA 236.75 39.75
"3194" NA NA NA NA 236.5 39.75
"3195" NA NA NA NA 236.25 39.75
"3196" -204 213.045013428 36.701171875 238.889572144 236 39.75
"3197" -1190.25 387.679290771 62.7848625183 243.890350342 235.75 39.75
"3198" -1639 273.243041992 47.7446899414 202.207183838 235.5 39.75
"3199" -1692.5 369.95223999 37.3005561829 210.669616699 235.25 39.75
"3200" -2331 436.452880859 45.2070770264 226.096740723 235 39.75
"3201" -3100.75 243.209350586 36.2396774292 229.840393066 234.75 39.75
"3202" -3452 106.654342651 18.4769172668 232.291244507 234.5 39.75
"3203" -3620.5 79.455871582 13.3951892853 233.283935547 234.25 39.75
"3204" -3789 89.417930603 14.739648819 240.974945068 234 39.75
"3205" -4103.5 68.056388855 13.973405838 261.420166016 233.75 39.75
"3206" -4176 35.3426208496 9.88252735138 254.15234375 233.5 39.75
"3207" -4273 50.1920318604 9.40923595428 247.092407227 233.25 39.75
"3208" -4342 29.6012439728 8.72999572754 215.184997559 233 39.75
"3209" -4360 42.872177124 8.3283290863 122.45816803 232.75 39.75
"3210" -4349.5 53.2585678101 9.80425167084 217.767410278 232.5 39.75
"3211" -4376.75 44.1759185791 8.63950443268 239.821411133 232.25 39.75
"3212" -4372.375 85.3459243774 11.9143724442 170.282653809 232 39.75
"3213" -4379 226.337554932 14.4556808472 219.591247559 231.75 39.75
"3214" -4459.375 56.5587539673 11.210313797 232.178451538 231.5 39.75
"3215" -4499.75 48.0812835693 8.55643844604 226.709106445 231.25 39.75
"3216" -4515.625 39.5573234558 7.13957643509 234.716888428 231 39.75
"3217" -4530.375 58.8953285217 8.98042392731 162.90625 230.75 39.75
"3218" -4562.5 41.9611778259 10.0854682922 245.3097229 230.5 39.75
"3219" -4554 58.9978752136 9.82222747803 157.863479614 230.25 39.75
"3220" -4545.5 73.9878082275 10.3458404541 172.292358398 230 39.75
"3221" -4575 103.76499939 9.51517295837 190.157165527 229.75 39.75
"3222" -4570.5 33.3614311218 7.28695392609 131.796569824 229.5 39.75
"3223" -4542.5 38.1090431213 8.32145404816 156.038848877 229.25 39.75
"3224" -4547 31.7930183411 8.77009773254 193.613388062 229 39.75
"3225" -4555 25.3693370819 9.04845333099 184.945037842 228.75 39.75
"3226" -4556 35.3436737061 10.5823345184 164.621459961 228.5 39.75
"3227" -4541 41.9199981689 11.448182106 164.294509888 228.25 39.75
"3228" -4534 82.2455596924 11.7533521652 181.328887939 228 39.75
"3229" -4477.75 84.4449539185 12.3740596771 168.066970825 227.75 39.75
"3230" -4456.75 50.2461090088 13.6701221466 189.446182251 227.5 39.75
"3231" -4506.625 89.7742385864 16.3720989227 238.017303467 227.25 39.75
"3232" -4648 110.18800354 12.7436704636 237.981567383 227 39.75
"3233" -4678 31.7813510895 9.33929538727 200.617095947 226.75 39.75
"3234" -4693 45.0025634766 14.5439977646 180 226.5 39.75
"3235" -4707 147.099838257 32.9042625427 177.868469238 226.25 39.75
"3236" -4718.25 338.578033447 61.7608413696 171.451019287 226 39.75
"3237" -4702 511.605529785 64.3899765015 176.983062744 225.75 39.75
"3238" -4660 518.605163574 58.3901367188 178.317855835 225.5 39.75
"3239" -4630 746.933105469 58.9494628906 182.087097168 225.25 39.75
"3240" -4546.625 519.44921875 69.6742248535 178.549453735 225 39.75
"3241" NA NA NA NA 245 40
"3242" NA NA NA NA 244.75 40
"3243" NA NA NA NA 244.5 40
"3244" NA NA NA NA 244.25 40
"3245" NA NA NA NA 244 40
"3246" NA NA NA NA 243.75 40
"3247" NA NA NA NA 243.5 40
"3248" NA NA NA NA 243.25 40
"3249" NA NA NA NA 243 40
"3250" NA NA NA NA 242.75 40
"3251" NA NA NA NA 242.5 40
"3252" NA NA NA NA 242.25 40
"3253" NA NA NA NA 242 40
"3254" NA NA NA NA 241.75 40
"3255" NA NA NA NA 241.5 40
"3256" NA NA NA NA 241.25 40
"3257" NA NA NA NA 241 40
"3258" NA NA NA NA 240.75 40
"3259" NA NA NA -1 240.5 40
"3260" NA NA NA NA 240.25 40
"3261" NA NA NA NA 240 40
"3262" NA NA NA NA 239.75 40
"3263" NA NA NA NA 239.5 40
"3264" NA NA NA NA 239.25 40
"3265" NA NA NA NA 239 40
"3266" NA NA NA NA 238.75 40
"3267" NA NA NA NA 238.5 40
"3268" NA NA NA NA 238.25 40
"3269" NA NA NA NA 238 40
"3270" NA NA NA NA 237.75 40
"3271" NA NA NA NA 237.5 40
"3272" NA NA NA NA 237.25 40
"3273" NA NA NA NA 237 40
"3274" NA NA NA NA 236.75 40
"3275" NA NA NA NA 236.5 40
"3276" NA NA NA NA 236.25 40
"3277" NA NA NA NA 236 40
"3278" -631.75 359.832275391 51.3417205811 213.008178711 235.75 40
"3279" -1002.5 242.698455811 32.389339447 208.893707275 235.5 40
"3280" -1185.625 144.406082153 23.3026695251 211.357391357 235.25 40
"3281" -1460.375 262.601318359 31.6794700623 232.345428467 235 40
"3282" -2069 368.295715332 45.6279754639 234.659301758 234.75 40
"3283" -3097.5 419.186737061 39.4846572876 239.691177368 234.5 40
"3284" -3516 109.446548462 18.7303543091 248.373031616 234.25 40
"3285" -3765 84.8429489136 16.476858139 261.773468018 234 40
"3286" -4141 64.7592315674 13.3108768463 261.039520264 233.75 40
"3287" -4257 42.67918396 8.12974071503 272.458404541 233.5 40
"3288" -4348 27.1385383606 5.37454795837 276.842468262 233.25 40
"3289" -4387.5 16.2996883392 5.09833240509 238.265823364 233 40
"3290" -4408.5 19.5410327911 5.59794425964 189.849761963 232.75 40
"3291" -4431.5 27.1505699158 6.56065702438 216.013900757 232.5 40
"3292" -4464.625 25.7862377167 7.89970111847 203.189315796 232.25 40
"3293" -4470.125 31.3111858368 7.5960817337 188.75062561 232 40
"3294" -4489.5 30.6993083954 7.42597150803 209.506881714 231.75 40
"3295" -4510 21.9743423462 7.90580320358 203.142791748 231.5 40
"3296" -4540.5 24.6273994446 7.94868278503 215.578796387 231.25 40
"3297" -4561 25.1829853058 7.2636885643 215.211090088 231 40
"3298" -4592.5 37.422908783 10.4053916931 176.797729492 230.75 40
"3299" -4605 48.3167037964 10.8067483902 193.350280762 230.5 40
"3300" -4636 98.7301483154 11.2077350616 166.234802246 230.25 40
"3301" -4664.5 135.216369629 6.27827310562 159.57460022 230 40
"3302" -4658.75 81.152557373 10.0414018631 154.143722534 229.75 40
"3303" -4548.25 95.3514938354 17.1449489594 147.651947021 229.5 40
"3304" -4508 120.677436829 13.8568229675 166.527389526 229.25 40
"3305" -4471.75 137.166259766 16.2127285004 174.928787231 229 40
"3306" -4401.25 186.475845337 20.8784160614 185.218139648 228.75 40
"3307" -4422 166.89944458 20.7270259857 178.830841064 228.5 40
"3308" -4318 122.06477356 17.7462291718 164.753097534 228.25 40
"3309" -4288.75 81.6783294678 15.0464944839 171.663970947 228 40
"3310" -4285.5 94.2568054199 14.622045517 186.984527588 227.75 40
"3311" -4352 103.306427002 16.5990543365 214.264862061 227.5 40
"3312" -4506 103.157447815 20.7722682953 217.228805542 227.25 40
"3313" -4564 246.483703613 38.1459465027 175.072311401 227 40
"3314" -4167 365.214324951 76.6226196289 166.79385376 226.75 40
"3315" -3754.125 621.036621094 89.6305923462 173.553726196 226.5 40
"3316" -3692.25 694.0859375 102.270561218 178.060470581 226.25 40
"3317" -3674.5 558.723571777 103.684715271 171.470199585 226 40
"3318" -3520 540.880615234 100.343666077 182.568511963 225.75 40
"3319" -3429.75 300.155822754 92.3862991333 184.414855957 225.5 40
"3320" -3594.625 350.804473877 81.6723175049 200.496536255 225.25 40
"3321" -3764.5 202.84664917 66.5544815063 231.579376221 225 40
"3322" NA NA NA NA 245 40.25
"3323" NA NA NA NA 244.75 40.25
"3324" NA NA NA NA 244.5 40.25
"3325" NA NA NA NA 244.25 40.25
"3326" NA NA NA NA 244 40.25
"3327" NA NA NA NA 243.75 40.25
"3328" NA NA NA NA 243.5 40.25
"3329" NA NA NA NA 243.25 40.25
"3330" NA NA NA NA 243 40.25
"3331" NA NA NA NA 242.75 40.25
"3332" NA NA NA NA 242.5 40.25
"3333" NA NA NA NA 242.25 40.25
"3334" NA NA NA NA 242 40.25
"3335" NA NA NA NA 241.75 40.25
"3336" NA NA NA NA 241.5 40.25
"3337" NA NA NA NA 241.25 40.25
"3338" NA NA NA NA 241 40.25
"3339" NA NA NA NA 240.75 40.25
"3340" NA NA NA NA 240.5 40.25
"3341" NA NA NA NA 240.25 40.25
"3342" NA NA NA NA 240 40.25
"3343" NA NA NA -1 239.75 40.25
"3344" NA NA NA NA 239.5 40.25
"3345" NA NA NA NA 239.25 40.25
"3346" NA NA NA NA 239 40.25
"3347" NA NA NA NA 238.75 40.25
"3348" NA NA NA NA 238.5 40.25
"3349" NA NA NA NA 238.25 40.25
"3350" NA NA NA NA 238 40.25
"3351" NA NA NA NA 237.75 40.25
"3352" NA NA NA NA 237.5 40.25
"3353" NA NA NA NA 237.25 40.25
"3354" NA NA NA NA 237 40.25
"3355" NA NA NA NA 236.75 40.25
"3356" NA NA NA NA 236.5 40.25
"3357" NA NA NA NA 236.25 40.25
"3358" NA NA NA NA 236 40.25
"3359" NA NA NA NA 235.75 40.25
"3360" -573 350.636535645 35.7220802307 211.915649414 235.5 40.25
"3361" -964.5 377.646331787 41.4769439697 219.254364014 235.25 40.25
"3362" -1301 259.157348633 29.4061107635 236.891357422 235 40.25
"3363" -1703 179.431762695 31.83152771 245.842178345 234.75 40.25
"3364" -2323 437.916351318 54.3112716675 232.073059082 234.5 40.25
"3365" -2980.5 453.182037354 59.157699585 228.129302979 234.25 40.25
"3366" -3659.875 318.419281006 36.4104690552 241.312286377 234 40.25
"3367" -4007 411.533355713 17.8058929443 236.405334473 233.75 40.25
"3368" -4237 489.27822876 10.7698040009 261.11315918 233.5 40.25
"3369" -4342 596.899230957 7.31634187698 251.152359009 233.25 40.25
"3370" -4377.375 728.16192627 8.38461589813 181.878479004 233 40.25
"3371" -4340.5 916.992736816 18.1439113617 177.957382202 232.75 40.25
"3372" -4315.5 918.510437012 24.6803836823 187.262466431 232.5 40.25
"3373" -4381.75 889.473999023 26.3592262268 188.969573975 232.25 40.25
"3374" -4442 905.632263184 17.1820926666 186.194549561 232 40.25
"3375" -4461.875 724.522583008 12.3123311996 180.252105713 231.75 40.25
"3376" -4470.875 650.690307617 13.4321174622 186.589248657 231.5 40.25
"3377" -4482 606.519775391 13.7472629547 184.73475647 231.25 40.25
"3378" -4344.25 561.747375488 21.308927536 178.253372192 231 40.25
"3379" -3901 570.13470459 43.1002235413 164.781478882 230.75 40.25
"3380" -3584.5 833.98449707 76.0489807129 191.167129517 230.5 40.25
"3381" -4151.5 574.335571289 43.857219696 194.027252197 230.25 40.25
"3382" -4461.25 571.458374023 25.1374530792 187.990066528 230 40.25
"3383" -4375.25 564.571838379 34.0783576965 157.837127686 229.75 40.25
"3384" -4028.5 384.532165527 39.9658546448 161.482757568 229.5 40.25
"3385" -3904 349.359039307 35.1064414978 172.203323364 229.25 40.25
"3386" -3887 338.790740967 33.9058761597 181.461151123 229 40.25
"3387" -3817 275.915557861 32.6749343872 182.349014282 228.75 40.25
"3388" -3804.5 311.679168701 38.8793334961 185.368041992 228.5 40.25
"3389" -3860 342.292175293 35.2336997986 183.251159668 228.25 40.25
"3390" -3940.25 224.702697754 34.176109314 184.179550171 228 40.25
"3391" -3911.625 246.730148315 29.1918582916 177.373596191 227.75 40.25
"3392" -3859.625 238.138198853 36.9380531311 191.664138794 227.5 40.25
"3393" -3955.5 296.340911865 44.7196006775 189.705780029 227.25 40.25
"3394" -3945.75 231.253768921 57.7102737427 177.100204468 227 40.25
"3395" -3863.75 179.150497437 46.9039001465 178.545852661 226.75 40.25
"3396" -3853.75 230.957839966 46.3487548828 174.598052979 226.5 40.25
"3397" -3901.25 208.643096924 39.4859771729 193.109649658 226.25 40.25
"3398" -3937 154.268066406 34.747089386 183.635955811 226 40.25
"3399" -3946 161.792404175 32.4845046997 177.923858643 225.75 40.25
